NPI,Entity Type Code,Provider Organization Name (Legal Business Name),Provider Other Organization Name,Provider Other Organization Name Type Code,Provider First Line Business Mailing Address,Provider Second Line Business Mailing Address,Provider Business Mailing Address City Name,Provider Business Mailing Address State Name,Provider Business Mailing Address Postal Code,Provider Business Mailing Address Country Code (If outside U.S.),Provider Business Mailing Address Telephone Number,Provider Business Mailing Address Fax Number,Provider First Line Business Practice Location Address,Provider Second Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,Provider Business Practice Location Address Fax Number,Provider Enumeration Date,Last Update Date,Authorized Official Last Name,Authorized Official First Name,Authorized Official Middle Name,Authorized Official Title or Position,Authorized Official Telephone Number,Healthcare Provider Taxonomy Code_1,Provider License Number_1,Provider License Number State Code_1,Healthcare Provider Primary Taxonomy Switch_1,Healthcare Provider Taxonomy Code_2,Healthcare Provider Taxonomy Code_3,Healthcare Provider Taxonomy Code_4,Healthcare Provider Taxonomy Code_5,Healthcare Provider Taxonomy Code_6,Healthcare Provider Taxonomy Code_7,Healthcare Provider Taxonomy Code_8,Healthcare Provider Taxonomy Code_9,Healthcare Provider Taxonomy Code_10,Healthcare Provider Taxonomy Code_11,Healthcare Provider Taxonomy Code_12,Healthcare Provider Taxonomy Code_13,Healthcare Provider Taxonomy Code_14,Healthcare Provider Taxonomy Code_15,Other Provider Identifier_1,Other Provider Identifier Type Code_1,Other Provider Identifier State_1,Other Provider Identifier Issuer_1,Other Provider Identifier_2,Other Provider Identifier Type Code_2,Other Provider Identifier State_2,Other Provider Identifier Issuer_2,Other Provider Identifier_3,Other Provider Identifier Type Code_3,Other Provider Identifier State_3,Other Provider Identifier Issuer_3,Other Provider Identifier_4,Other Provider Identifier Type Code_4,Other Provider Identifier State_4,Other Provider Identifier Issuer_4,Other Provider Identifier_5,Other Provider Identifier Type Code_5,Other Provider Identifier State_5,Other Provider Identifier Issuer_5,Other Provider Identifier_6,Other Provider Identifier Type Code_6,Other Provider Identifier State_6,Other Provider Identifier Issuer_6,Other Provider Identifier_7,Other Provider Identifier Type Code_7,Other Provider Identifier State_7,Other Provider Identifier Issuer_7,Other Provider Identifier_8,Other Provider Identifier Type Code_8,Other Provider Identifier State_8,Other Provider Identifier Issuer_8,Other Provider Identifier_9,Other Provider Identifier Type Code_9,Other Provider Identifier State_9,Other Provider Identifier Issuer_9,Is Sole Proprietor,Is Organization Subpart,Parent Organization LBN,Parent Organization TIN,Authorized Official Name Prefix Text,Authorized Official Name Suffix Text,Authorized Official Credential Text,Healthcare Provider Taxonomy Group_1,Healthcare Provider Taxonomy Group_2,Certification Date
1831445873,2,WALGREEN CO,WALGREENS #15140,3,1901 E VOORHEES ST,MS 790,DANVILLE,IL,618344509,US,2177092351,2177092344,5317 WILLIAMS DR,,GEORGETOWN,TX,786339202,5128682818,5128630650,7/27/2012,2/23/2023,TAYLOR,KIRA,,MANAGER,2177092351,291U00000X,,,N,332B00000X,333600000X,3336C0003X,,,,,,,,,,,,469319,5,TX,,5906601,1,TX,NCPDP,466841,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,WALGREENS BOOTS ALLIANCE INC,<UNAVAIL>,,,,,,2/23/2023
1497001234,2,ROBIN JOHNSON,STAT LAB,3,1515 KELLETT AVE,,SCHULENBURG,TX,789562251,US,5129065507,5123349900,7901 CAMERON RD,BLDG 3 SUITE 326,AUSTIN,TX,787543831,5129065507,5123349900,7/30/2012,8/30/2013,JOHNSON,ROBIN,,LABORATORY DIRECTOR,5129065507,291U00000X,45D2043244,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MRS.,,,,,
1043567480,2,"MEDSPRING PRIME, P.A.",,,PO BOX 160247,,AUSTIN,TX,787160247,US,8889800505,5124857393,1250 S CAPITAL OF TEXAS HWY,"BUILDING ONE, SUITE 500",WEST LAKE HILLS,TX,787466446,8889800505,5124857393,8/3/2012,2/18/2013,BELSHER,JON,LESLIE,PRESIDENT,5124026235,261QP2300X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,M.D.,,,
1780931501,2,MEDSPRING OF ILLINOIS PC,MEDSPRING,3,PO BOX 160247,,AUSTIN,TX,787160247,US,8889800505,5124857393,1250 S CAPITAL OF TEXAS HWY,"BUILDING ONE, SUITE 500",WEST LAKE HILLS,TX,787466446,8889800505,5124857393,8/10/2012,8/10/2012,BELSHER,JON,LESLIE,PRESIDENT,5124026235,261QU0200X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,M.D.,,,
1861749301,2,"CAPITOL IMAGING PARTNERS,LLC",,,900 W 38TH ST,SUITE 100,AUSTIN,TX,787051127,US,5125013840,,900 W 38TH ST,SUITE 100,AUSTIN,TX,787051127,5125013840,,8/14/2012,8/14/2012,WALKER,WILLIAM,A,RADIOLOGISTS,5125013840,261QR0200X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,M.D.,,,
1215286638,2,AJNH MEDICAL CENTER LLC,FIRST CHOICE EMERGENCY ROOM,3,PO BOX 840795,,DALLAS,TX,752840795,US,9728996666,9728995954,10407 JOLLYVILLE RD,,AUSTIN,TX,787595626,9728996666,9728995954,8/30/2012,10/21/2013,FIELDING,TIM,,CFO,9728996650,261QE0002X,160060,TX,Y,,,,,,,,,,,,,,,434148,1,TX,JACHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1336498534,2,RENAL TREATMENT CENTERS SOUTHEAST LP,ROUND ROCK DIALYSIS,3,5200 VIRGINIA WAY,L&C DEPT,BRENTWOOD,TN,370277569,US,6153204550,8665008578,2120 N MAYS ST,STE 230,ROUND ROCK,TX,786642192,5122382900,5122382914,9/4/2012,9/4/2012,HILGER,JAMES,K,CHIEF ACCOUNTING OFFICER,2532809501,261QE0700X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1013266832,2,SENDERO HEALTH PLANS,,,2028 E BEN WHITE BLVD,SUITE 510,AUSTIN,TX,787416966,US,5129788855,,2028 E BEN WHITE BLVD,SUITE 510,AUSTIN,TX,787416966,5129788855,,9/7/2012,9/7/2012,LAMKIN,DAVID,,CEO,5129788202,302R00000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,CENTRAL HEALTH,<UNAVAIL>,,,,,,
1457601643,2,"AUSTIN EMERGENCY CENTER, LLC",AUSTIN EMERGENCY CENTER,3,PO BOX 975,,BELLAIRE,TX,774020975,US,5124812321,,3563 FAR WEST BLVD,SUITE 110,AUSTIN,TX,787313079,5124812321,,9/14/2012,1/1/2014,VO,THOMAS,,MANAGER,5124812321,261QE0002X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,MD,,,
1265782452,2,"AUSTIN ER, LLC",,,PO BOX 975,,BELLAIRE,TX,774020975,US,5127745780,,4015 S LAMAR BLVD,,AUSTIN,TX,787047966,5127745780,,9/14/2012,1/1/2014,VO,THOMAS,,MANAGER,5127745780,261QE0002X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,MD,,,
1013268796,2,VAXWELL LLC,,,8804 BLUEGRASS DR,,AUSTIN,TX,787597167,US,5124590672,5124200974,631 W 38TH ST,SUITE 1,AUSTIN,TX,787051250,5124590672,5124200974,9/21/2012,9/21/2012,ROBIN,SIDNEY,T,MANAGING MEMBER,5124590672,261QM2500X,E2824,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,M.D.,,,
1487905170,2,WHITESTONE PHYSICAL THERAPY LP,,,5120 WOODWAY DR,# 10001,HOUSTON,TX,770561723,US,7135729000,,715 DISCOVERY BLVD STE 411,,CEDAR PARK,TX,786132417,5122609600,5122609601,9/21/2012,6/16/2018,MEREDITH,DANIEL,R,OWNER/PHYSICAL THERAPIST,5122609600,261QP2000X,,,Y,,,,,,,,,,,,,,,1487905170,1,TX,BLUE CROSS BLUE SHIELD,1487905170,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,"PT, DPT, LAT",,,
1487906020,2,TEXAS PHYSICAL THERAPY SPECIALISTS,,,1700 E PALM VALLEY BLVD,SUITE 395,ROUND ROCK,TX,786644683,US,5123544067,5123544068,1700 E PALM VALLEY BLVD,SUITE 395,ROUND ROCK,TX,786644683,5123544067,5123544068,10/5/2012,6/16/2016,BURRELL,SHYLA,,CREDENTIALING COORDINATOR,8885904002,261QP2000X,620940005,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1215281084,2,BEHAVIORAL PROGRESSIONS,,,6504 SHINER ST,,AUSTIN,TX,787297520,US,3253749525,,6504 SHINER ST,,AUSTIN,TX,787297520,3253749525,,11/1/2012,11/1/2012,CARPER,WHITNEY,,OWNER,3253749525,305S00000X,1106824,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,"M.ED., BCBA",,,
1467706903,2,"ACCURATE RESPIRATORY, INC.",REM SLEEP SOUTH,3,4211 MEDICAL PKWY,,AUSTIN,TX,787563309,US,5124520004,5124524144,6012 W WILLIAM CANNON DR STE D102,,AUSTIN,TX,787491979,5124520004,5124524144,11/6/2012,1/16/2014,SPECTOR,LARRY,,CEO/OWNER,5124520004,291U00000X,,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MR.,,,,,
1215272406,2,GENOTOX LABORATORIES LTD,,,2170 WOODWARD,SUITE 100,AUSTIN,TX,787441074,US,5126006601,5126006602,2170 WOODWARD,SUITE 100,AUSTIN,TX,787441074,5126006601,5126006602,11/29/2012,7/21/2022,MCCARTY,MATTHEW,FREDERICK,CEO,5126006601,291U00000X,,,Y,291U00000X,,,,,,,,,,,,,,3313918,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,MD,,,
1265777833,2,TAYLORS LOVING CARE,,,8525 DEJA AVE,,AUSTIN,TX,78747,US,5126895880,5129121842,8525 DEJA AVE,,AUSTIN,TX,787473903,5126895880,5129121842,12/7/2012,12/7/2012,TAYLOR,LATANYA,ANNETTA,OWNER,5126895880,305R00000X,18932825,TX,Y,305R00000X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1992040596,2,SOMEONE WHO CARES,,,4212 ALEXANDRIA DR,,AUSTIN,TX,787493940,US,5126534751,5129121842,4212 ALEXANDRIA DR,,AUSTIN,TX,787493940,5126534751,5129121842,12/7/2012,12/7/2012,BURKS,DEBORAH,ANN,OWNER,5126534751,305R00000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1518203769,2,"MEDSPRING OF TEXAS, PA",MEDSPRING,3,PO BOX 160247,,AUSTIN,TX,787160247,US,8889800505,5124857393,208 W BEN WHITE BLVD,,AUSTIN,TX,787047126,5128618060,5124857393,12/17/2012,7/2/2013,BELSHER,JON,LESLIE,PRESIDENT,5124026235,261QU0200X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,MD,,,
1144566316,2,"ESWCT CEDAR PARK, LLC",BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT CEDAR PARK,3,8686 NEW TRAILS DR,SUITE 100,THE WOODLANDS,TX,773811176,US,7136371044,2812923585,900 EAST WHITESTONE BLVD.,,CEDAR PARK,TX,78613,7136371044,,12/17/2012,8/11/2015,BUCK,JOHN,,PRESIDENT,7136371044,282N00000X,,,Y,,,,,,,,,,,,,,,325449201,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,M.D.,,,
1578809505,2,"TEXAS OAKS PSYCHIATRIC HOSPITAL, LP",AUSTIN OAKS HOSPITAL,3,1407 W STASSNEY LN,,AUSTIN,TX,787452947,US,5125445253,,1407 W STASSNEY LN,,AUSTIN,TX,787452947,5125445253,,12/19/2012,7/9/2014,FILTON,STEVE,,SR VP CFO,6107683300,283Q00000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1407195795,2,"CARESPOT PROFESSIONAL SERVICES OF TEXAS, P.A.",,,115 EASTPARK DR,SUITE 300,BRENTWOOD,TN,370277548,US,6156004075,6153094624,3750 GATTIS SCHOOL RD,SUITE 900,ROUND ROCK,TX,786644642,5125016576,5123419162,2/6/2013,11/10/2014,MEKO,JENNIFER,B,SOLE OFFICER,6152607921,261QU0200X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,M.D.,,,
1780923045,2,LONE STAR CIRCLE OF CARE,LONE STAR CIRCLE OF CARE AT NORTHWEST AUSTIN,3,205 E UNIVERSITY AVE,SUITE 200,GEORGETOWN,TX,786266814,US,5126860207,,11111 RESEARCH BLVD STE 295,,AUSTIN,TX,787595281,8778005722,,2/6/2013,7/19/2024,CALVIN,JONATHAN,DAVID,CEO,5129941933,261QF0400X,,TX,Y,,,,,,,,,,,,,,,3123119-02,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,7/19/2024
1699014779,2,SOUTHWESTERN UNIVERSITY,SOUTHWESTERN UNIVERSITY HEALTH SERVICES,3,1001 E UNIVERSITY AVE,"PROTHRO CENTER, SUITE 200",GEORGETOWN,TX,786266100,US,5128631252,5128631814,1001 E UNIVERSITY AVE,"PROTHRO CENTER, SUITE 200",GEORGETOWN,TX,786266100,5128631252,5128631814,2/8/2013,2/8/2013,ANDERSON,RICHARD,,VP FOR FISCAL AFFAIRS,5128631475,261QS1000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1083954853,2,AUSTIN PRIMARY CARE PHYSICIANS,,,11901 W. PARMER LANE,SUITE 300,CEDAR PARK,TX,78613,US,5126520050,5126520091,11901 W PARMER LN,SUITE 300,CEDAR PARK,TX,786137651,5126520050,5126520091,2/15/2013,2/15/2013,ONDRASEK,MELINDA,,PRACTICE ADMINISTRATOR,5126520050,305S00000X,N9669,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1356682298,2,ASCENSION SETON,SETON LULING FAMILY MEDICINE CLINIC,3,130 HAYS ST,STE B,LULING,TX,786483207,US,8308757078,,130 HAYS ST,STE B,LULING,TX,786483207,8308757078,,3/1/2013,4/11/2019,CORDOLA,CRAIG,,PRESIDENT/CEO,5123241981,261QR1300X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1851632509,2,MINDY L GRANBERRY PLLC,,,PO BOX 90997,,AUSTIN,TX,787090997,US,5122613584,5125243649,20424 HAYSTACK CV,,SPICEWOOD,TX,786696441,5122613584,5125243649,3/5/2013,9/2/2021,GRANBERRY,MINDY,L,OWNER/SPEECH LANGUAGE PATHOLOGIST,5125672901,235Z00000X,19117,TX,N,261QM1300X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,"M.A., CCC-SLP",193400000X SINGLE SPECIALTY  GROUP,,9/2/2021
1619218096,2,SAN MARCOS ASC LLC,,,1891 MEDICAL PKWY,,SAN MARCOS,TX,786667559,US,5127547999,,1891 MEDICAL PKWY,,SAN MARCOS,TX,786667559,5127547999,,3/8/2013,4/17/2018,SWINNEY,WILLIAM,GREGORY,VP,9727892877,261QA1903X,,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1861734741,2,FRONTERA HEALTHCARE NETWORK INC,FRONTERA HEALTHCARE NETWORK-FREDERICKSBURG CLINIC,3,140 INDUSTRIAL LOOP,STE 2,FREDERICKSBURG,TX,786245456,US,8309922593,,140 INDUSTRIAL LOOP,STE 2,FREDERICKSBURG,TX,786245456,3258695500,,3/19/2013,3/19/2013,KLEIBRINK,CAM,ROY,CEO,3258695500,261QF0400X,,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MR.,,,,,
1518209493,2,"ACE CARDIOVASCULAR TESTING,LLC",,,13492 RESEARCH BLVD STE 120-724,,AUSTIN,TX,787502252,US,5125370819,,13492 RESEARCH BLVD STE 120-724,,AUSTIN,TX,787502252,5125370819,5125370819,3/19/2013,12/13/2013,WEINER,DAVID,,CEO,5125370819,293D00000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MR.,,,,,
1073856340,2,MADAM LLC,BENCHMARK RECOVERY SERVICES,3,11503 PARSONS RD,,MANOR,TX,786535220,US,9546780078,,11503 PARSONS RD,,MANOR,TX,786535220,9546780078,,4/4/2013,4/4/2013,STONE,MARSHA,,OWNER,9546780078,261QR0405X,,TX,Y,291U00000X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1003259763,2,"THE AUSTIN DIAGNOSTIC CLINIC, PLLC",,,2000 HEALTH PARK DR,,BRENTWOOD,TN,370274525,US,6153725004,8668314898,12221 N MOPAC EXPY,,AUSTIN,TX,78758,5129011111,5129013945,4/12/2013,6/25/2018,REBOK,JOHN,,VICE PRESIDENT,6153725004,207ZP0102X,,,Y,246RP1900X,291U00000X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,193200000X MULTI-SPECIALTY GROUP,193200000X MULTI-SPECIALTY GROUP,
1881038297,2,"H-E-B, LP",HEB PHARMACY #639,3,646 SOUTH FLORES,,SAN ANTONIO,TX,78204,US,,,1801 EAST 51ST ST,,AUSTIN,TX,78723,5124742662,5124742446,4/29/2013,9/25/2020,LIENDO,DAVID,,GOVERNMENT PROGRAMS MANAGER,2109383182,291U00000X,,,N,3336C0003X,,,,,,,,,,,,,,470091,5,TX,,28506,1,TX,TSBP,5908554,1,TX,NCPDP,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,9/25/2020
1407293079,2,VIRTUALMD PLLC,,,4316 JAMES CASEY ST,BLDG F SUITE 200,AUSTIN,TX,787451116,US,5122229810,,4316 JAMES CASEY ST,BLDG F SUITE 200,AUSTIN,TX,787451116,5122229810,,5/22/2013,5/22/2013,O'BRIEN,ROBERT,,MANAGER,5122229810,261QP2300X,J2712,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,MD,,,
1821434499,2,JEFF E. HAGEN MD,AUSTIN OBGYN BASTROP,3,301 HIGHWAY 71 W,SUITE 111,BASTROP,TX,786024105,US,5213040318,5123089649,301 HIGHWAY 71 W,SUITE 111,BASTROP,TX,786024105,5213040318,5123089649,5/22/2013,5/22/2013,HAGEN,JEFF,E,OWNER,5123040318,261QR1300X,,TX,Y,,,,,,,,,,,,,,,41869104,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,M.D.,,,
1295173664,2,"ARISE HEALTHCARE SYSTEM, LLC",ARISE AUSTIN MEDICAL CENTER,3,5300 BEE CAVE RD,"BUILDING 1, SUITE 100",WEST LAKE HILLS,TX,787465226,US,,,3003 BEE CAVE RD,,AUSTIN,TX,787465542,5123143800,,6/7/2013,9/30/2015,LEGER,JARED,S.,SECRETARY,5123143800,282N00000X,,,N,282N00000X,,,,,,,,,,,,,,334284201,5,TX,,HH1027,1,TX,BLUE CROSS BLUE SHIELD,334284202,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1437597812,2,"VIVERE HEALTH AUSTIN, LLC",VIVERE AUSTIN SURGERY CENTER,3,"2200 PARK BEND DR., BLDG 3, STE. 200",,AUSTIN,TX,787585387,US,5127300471,5127300474,2200 PARK BEND DR BLDG 3,STE 200,AUSTIN,TX,787585387,5127300471,5123272879,6/7/2013,6/14/2021,KNIGHT,DON,,VP OF ASC OPERATIONS & FINANCES,2816820466,261QA1903X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,VIVERE HEALTH LLC,<UNAVAIL>,,,,,,6/14/2021
1790123768,2,SATELLITE HEALTHCARE CENTRAL STATES LLC,SATELLITE HEALTHCARE OF SOUTH AUSTIN,3,300 SANTANA ROW,SUITE 300,SAN JOSE,CA,951282423,US,5122828500,6506256007,10001 S IH 35,BLDG 1 SUITE100,AUSTIN,TX,787471701,5122828500,5122802963,6/12/2013,12/30/2016,DEL BENE,SUSAN,L,SECRETARY/CFO,6504043618,261QE0700X,,,Y,,,,,,,,,,,,,,,110231,1,TX,STATE OF TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,SATELLITE HEALTHCARE INC,<UNAVAIL>,,,,,,
1740629492,2,SCOTT AND WHITE HEALTHCARE,,,1745 WESTEND PL,,ROUND ROCK,TX,786812252,US,5128182953,,302 UNIVERSITY BLVD,,ROUND ROCK,TX,786651032,5125090200,,6/17/2013,7/21/2022,HUGHES,ANNIE,,SYSTEM ENROLLMENT SPECIALIST,2542159790,261QP3300X,9,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,YES,<UNAVAIL>,,,,,,
1922447283,2,"INFUSION PARTNERS, LLC",BIOSCRIP INFUSION SERVICES,3,4222 PAYSPHERE CIRCLE,,CHICAGO,IL,606740042,US,8008796137,,5446 W HIGHWAY 290,SUITE 203,AUSTIN,TX,787358820,5126374949,5126374299,6/20/2013,10/27/2023,SHAPIRO,MICHAEL,,PRESIDENT & CFO,8008796137,251F00000X,,,N,261QI0500X,332B00000X,332BP3500X,333600000X,3336C0004X,3336H0001X,3336M0002X,3336S0011X,,,,,,,28930,1,TX,LICENSE,320288,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,10/27/2023
1477993046,2,AUSTIN BRODIE MEDICAL CENTER,FIRST CHOICE EMERGENCY ROOM,3,PO BOX 840795,,DALLAS,TX,752840795,US,9728996666,,9312 BRODIE LN,,AUSTIN,TX,787485176,9728996666,9728995954,6/27/2013,5/29/2014,FIELDING,TIM,,CFO,9728996650,261QE0002X,160104,TX,Y,,,,,,,,,,,,,,,434148,1,TX,JCAHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1154761559,2,"MANOR FAMILY PRACTICE, PLLC",MANOR FAMILY PRACTICE,3,14001 SHADOW GLEN BLVD,SUITE G,MANOR,TX,786533386,US,5125354787,,14001 SHADOW GLEN BLVD,SUITE G,MANOR,TX,786533386,5125354787,,6/28/2013,6/28/2013,RUIZ,MARILYN,,MEMBER,5125354787,261QP2300X,N0419,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,M.D.,,,
1013357110,2,"SATELLITE WELLBOUND OF SOUTH AUSTIN, LLC",SATELLITE WELLBOUND OF SOUTH AUSTIN,3,300 SANTANA ROW,SUITE 300,SAN JOSE,CA,951282423,US,6504043655,6506256007,9811 S IH 35,BLDG 4 SUITE 200,AUSTIN,TX,78744,5122828500,5122802963,7/3/2013,6/12/2018,DEL BENE,SUSAN,L,CFO,6504043618,261QE0700X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,SATELLITE HEALTHCARE INC,<UNAVAIL>,,,,,,
1801237748,2,CENTRAL TEXAS COMMUNITY HEALTH CENTERS,COMMUNITYCARE-ATCIC-DOVE SPRINGS,3,PO BOX 17366,,AUSTIN,TX,787607366,US,5129789000,,5015 S IH 35 STE 200,,AUSTIN,TX,787442714,5128043202,5129019717,7/8/2013,1/6/2021,SLOAN,JOY,,CHIEF FINANCIAL OFFICER,5129789811,261QF0400X,,,Y,,,,,,,,,,,,,,,329523001,5,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,CENTRAL TEXAS COMMUNITY HEALTH CENTERS,<UNAVAIL>,,,,,,1/6/2021
1578904470,2,SETON MEDICAL CENTER AUSTIN,,,1201 W 38TH ST,"ICU APN OFFICE, 1ST FLOOR ICU",AUSTIN,TX,787051006,US,5123241000,,1201 W 38TH ST,ICU,AUSTIN,TX,787051006,5123241000,,7/9/2013,7/9/2013,HUSAIN,JUANNA,RUDSTON,CRITICAL CARE NP,8104448510,282N00000X,777844,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,"ARNP, ACNP",,,
1902247125,2,RMATX.COM,,,19296 STONE OAK PKWY,,SAN ANTONIO,TX,782583222,US,,,911 W 38TH ST,SUITE 400,AUSTIN,TX,787051188,2103378453,,7/16/2013,7/16/2013,ARREDONDO,FRANCISCO,,MEDICAL DIRECTOR,2103378453,305R00000X,N6672,TX,Y,305R00000X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,M.D.,,,
1639511207,2,SCOTT & WHITE HOSPITAL - MARBLE FALLS,BAYLOR SCOTT & WHITE CLINIC - JOHNSON CITY,3,PO BOX 844658,,DALLAS,TX,752844658,US,,,208 HALEY RD,,JOHNSON CITY,TX,78636,3252475040,,7/24/2013,10/23/2019,OLS,TIMOTHY,,CEO,8302018679,261QR1300X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,
1679915243,2,SEVEN OAKS MEDICAL CENTERS INC.,,,715 DISCOVERY BLVD,STE. 112,CEDAR PARK,TX,786132287,US,5122602777,,715 DISCOVERY BLVD,STE. 112,CEDAR PARK,TX,786132287,5122602777,,7/24/2013,7/24/2013,MORROW,JOE,,PRESIDENT,5122602777,261QH0100X,H4566,TX,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,D.O.,,,
1124460340,2,"H-E-B, LP",HEB PHARMACY # 673,5,646 SOUTH FLORES,,SAN ANTONIO,TX,78204,US,,,250 UNIVERSITY BLVD,,ROUND ROCK,TX,78665,5128639279,5128648083,7/30/2013,9/23/2020,LIENDO,DAVID,,GOVERNMENT PROGRAMS MANAGER,2109383182,291U00000X,,,N,3336C0003X,,,,,,,,,,,,,,469107,5,TX,,5909594,1,TX,NCPDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,9/23/2020
